,OFFENSE,BLKADDR,City,State,Latitude,Longitude
2236,THEFT MISD. (UNDER $950),2300 SHATTUCK AVE,Berkeley,CA,37.867176, -122.267802
2237,VANDALISM,2300 BLOCK ELLSWORTH ST,Berkeley,CA,37.867972, -122.263699
2238,THEFT MISD. (UNDER $950),200 BLOCK HILLCREST RD,Berkeley,CA,37.852491, -122.243412
2239,ASSAULT/BATTERY MISD.,1400 BLOCK SHATTUCK AVE,Berkeley,CA,37.881957, -122.269551
2240,DISTURBANCE,2300 BLOCK PROSPECT ST,Berkeley,CA,37.869332, -122.25019
2241,MISSING ADULT,2032 WARD ST,Berkeley,CA,37.859215, -122.268555
2242,THEFT MISD. (UNDER $950),1900 BLOCK SAN PABLO AVE,Berkeley,CA,37.870205, -122.292581
2243,THEFT FELONY (OVER $950),1300 BLOCK ROSE ST,Berkeley,CA,37.876897, -122.28868
2244,DISTURBANCE,1700 BLOCK PARKER ST,Berkeley,CA,37.861081, -122.275984
2245,THEFT MISD. (UNDER $950),1900 BLOCK RUSSELL ST,Berkeley,CA,37.856132, -122.271292
2246,BURGLARY COMMERCIAL,843 GILMAN ST,Berkeley,CA,37.879451, -122.300901
2247,THEFT MISD. (UNDER $950),2300 SHATTUCK AVE,Berkeley,CA,37.867176, -122.267802
2248,THEFT MISD. (UNDER $950),2887 COLLEGE AVE,Berkeley,CA,37.858756, -122.253219
2249,BURGLARY RESIDENTIAL,2000 BLOCK PARKER ST,Berkeley,CA,37.861843, -122.269644
2250,DISTURBANCE,2400 BLOCK PIEDMONT AVE,Berkeley,CA,37.867513, -122.25195
2251,SEXUAL ASSAULT FEL.,800 BLOCK UNIVERSITY AVE,Berkeley,CA,37.86771, -122.298466
2252,THEFT MISD. (UNDER $950),2800 BLOCK ADELINE ST,Berkeley,CA,37.858116, -122.268002
2253,DISTURBANCE,900 BLOCK EUCLID AVE,Berkeley,CA,37.895076, -122.264743
2254,THEFT FROM AUTO,2500 BLOCK STUART ST,Berkeley,CA,37.85976, -122.257034
2255,THEFT FROM AUTO,1800 BLOCK ALCATRAZ AVE,Berkeley,CA,37.848774, -122.271171
2256,DISTURBANCE,2700 BLOCK DWIGHT WAY,Berkeley,CA,37.865748, -122.253396
2257,DISTURBANCE,2900 BLOCK TELEGRAPH AVE,Berkeley,CA,37.857452, -122.259548
2258,VANDALISM,1300 BLOCK WARD ST,Berkeley,CA,37.85732, -122.284575
2259,THEFT MISD. (UNDER $950),2600 BLOCK TELEGRAPH AVE,Berkeley,CA,37.862927, -122.258784
2260,BRANDISHING,2200 BLOCK SHATTUCK AVE,Berkeley,CA,37.869363, -122.268028
2261,THEFT MISD. (UNDER $950),2400 BLOCK TELEGRAPH AVE,Berkeley,CA,37.866761, -122.258779
2262,THEFT MISD. (UNDER $950),1400 BLOCK 10TH ST,Berkeley,CA,37.878372, -122.296373
2263,THEFT MISD. (UNDER $950),1500 BLOCK SOLANO AVE,Berkeley,CA,37.890928, -122.287251
2264,BURGLARY AUTO,3000 BLOCK DANA ST,Berkeley,CA,37.855167, -122.258753
2265,THEFT FELONY (OVER $950),1200 BLOCK GILMAN ST,Berkeley,CA,37.881003, -122.293212
2266,BURGLARY RESIDENTIAL,1400 BLOCK PERALTA AVE,Berkeley,CA,37.879027, -122.288477
2267,ASSAULT/BATTERY MISD.,2100 BLOCK SAN PABLO AVE,Berkeley,CA,37.867501, -122.291709
2268,THEFT FELONY (OVER $950),2300 SHATTUCK AVE,Berkeley,CA,37.867176, -122.267802
2269,IDENTITY THEFT,2100 BLOCK ASHBY AVE,Berkeley,CA,37.855293, -122.266502
2270,THEFT MISD. (UNDER $950),1100 BLOCK GRIZZLY PEAK BLVD,Berkeley,CA,37.892524, -122.256323
2271,THEFT MISD. (UNDER $950),1017 ALLSTON WAY,Berkeley,CA,37.866084, -122.292775
2272,BURGLARY AUTO,2400 BLOCK DURANT AVE,Berkeley,CA,37.867513, -122.26127
2273,DOMESTIC VIOLENCE,400 BLOCK VASSAR AVE,Berkeley,CA,37.904224, -122.272694
2274,NARCOTICS,1900 BLOCK ALLSTON WAY,Berkeley,CA,37.868785, -122.272701
2275,MISSING ADULT,2000 BLOCK WARD ST,Berkeley,CA,37.859216, -122.26855
2276,BURGLARY COMMERCIAL,1900 BLOCK ADDISON ST,Berkeley,CA,37.870639, -122.272468
2277,THEFT MISD. (UNDER $950),1600 BLOCK SPRUCE ST,Berkeley,CA,37.878864, -122.265718
2278,ASSAULT/BATTERY MISD.,2900 BLOCK SAN PABLO AVE,Berkeley,CA,37.853576, -122.287202
2279,VEHICLE STOLEN,1700 BLOCK EUCLID AVE,Berkeley,CA,37.877793, -122.260709
2280,THEFT MISD. (UNDER $950),1200 BLOCK SAN PABLO AVE,Berkeley,CA,37.882033, -122.296381
2281,THEFT FELONY (OVER $950),2400 BLOCK PRINCE ST,Berkeley,CA,37.853723, -122.259975
2282,ROBBERY,2300 SHATTUCK AVE,Berkeley,CA,37.867176, -122.267802
2283,ROBBERY,800 BLOCK UNIVERSITY AVE,Berkeley,CA,37.86771, -122.298466
2284,VEHICLE STOLEN,1900 BLOCK HEARST AVE,Berkeley,CA,37.873327, -122.273214
2285,BURGLARY COMMERCIAL,2100 BLOCK SAN PABLO AVE,Berkeley,CA,37.867501, -122.291709
2286,VANDALISM,2100 BLOCK SHATTUCK AVE,Berkeley,CA,37.871167, -122.268285
2287,VEHICLE STOLEN,2400 BLOCK PROSPECT ST,Berkeley,CA,37.867717, -122.249901
2288,THEFT MISD. (UNDER $950),1000 BLOCK GILMAN ST,Berkeley,CA,37.88014, -122.297498
2289,VEHICLE STOLEN,2400 BLOCK SAN PABLO AVE,Berkeley,CA,37.862512, -122.290094
2290,BURGLARY RESIDENTIAL,2700 BLOCK DANA ST,Berkeley,CA,37.861118, -122.259948
2291,THEFT FELONY (OVER $950),2700 BLOCK DWIGHT WAY,Berkeley,CA,37.865748, -122.253396
2292,GUN/WEAPON,2500 BLOCK DANA ST,Berkeley,CA,37.864701, -122.260693
2293,MISSING ADULT,2140 DWIGHT WAY,Berkeley,CA,37.864079, -122.266509
2294,BURGLARY COMMERCIAL,1300 BLOCK SAN PABLO AVE,Berkeley,CA,37.880228, -122.295798
2295,DISTURBANCE,2200 BLOCK VINE ST,Berkeley,CA,37.880734, -122.265359
2296,THEFT MISD. (UNDER $950),1300 BLOCK SAN PABLO AVE,Berkeley,CA,37.880228, -122.295798
2297,ASSAULT/BATTERY MISD.,2300 SHATTUCK AVE,Berkeley,CA,37.867176, -122.267802
2298,DOMESTIC VIOLENCE,3200 BLOCK SACRAMENTO ST,Berkeley,CA,37.849431, -122.278174
2299,THEFT MISD. (UNDER $950),2800 BLOCK ADELINE ST,Berkeley,CA,37.858116, -122.268002
2300,THEFT FELONY (OVER $950),1000 BLOCK ASHBY AVE,Berkeley,CA,37.851653, -122.289194
2301,BURGLARY AUTO,200 BLOCK MARINA BLVD,Berkeley,CA,37.868667, -122.313656
2302,BURGLARY RESIDENTIAL,2500 BLOCK DANA ST,Berkeley,CA,37.864701, -122.260693
2303,BURGLARY RESIDENTIAL,1400 BLOCK SACRAMENTO ST,Berkeley,CA,37.879933, -122.283098
2304,THEFT MISD. (UNDER $950),2800 BLOCK ADELINE ST,Berkeley,CA,37.858116, -122.268002
2305,THEFT MISD. (UNDER $950),1600 BLOCK ALCATRAZ AVE,Berkeley,CA,37.848152, -122.275807
2306,THEFT MISD. (UNDER $950),2400 BLOCK DURANT AVE,Berkeley,CA,37.867513, -122.26127
2307,THEFT MISD. (UNDER $950),2300 BLOCK TELEGRAPH AVE,Berkeley,CA,37.868714, -122.259189
2308,THEFT FELONY (OVER $950),625 SAN LUIS RD,Berkeley,CA,37.898898, -122.274322
2309,BURGLARY AUTO,2500 BLOCK ELLSWORTH ST,Berkeley,CA,37.864535, -122.262993
2310,THEFT FELONY (OVER $950),2400 BLOCK DURANT AVE,Berkeley,CA,37.867513, -122.26127
2311,GUN/WEAPON,1200 BLOCK ALLSTON WAY,Berkeley,CA,37.866724, -122.288804
2312,BURGLARY RESIDENTIAL,1300 BLOCK SHATTUCK AVE,Berkeley,CA,37.883621, -122.269734
2313,VANDALISM,1600 BLOCK MILVIA ST,Berkeley,CA,37.877951, -122.271395
2314,ASSAULT/BATTERY MISD.,2800 BLOCK ADELINE ST,Berkeley,CA,37.858116, -122.268002
2315,THEFT MISD. (UNDER $950),2100 BLOCK ASHBY AVE,Berkeley,CA,37.855293, -122.266502
2316,VANDALISM,2000 BLOCK SAN PABLO AVE,Berkeley,CA,37.868815, -122.292131
2317,BURGLARY COMMERCIAL,3100 BLOCK SAN PABLO AVE,Berkeley,CA,37.850675, -122.286265
2318,VEHICLE STOLEN,800 BLOCK ALLSTON WAY,Berkeley,CA,37.865034, -122.297939
2319,BURGLARY AUTO,100 BLOCK SEAWALL DR,Berkeley,CA,37.863611, -122.317566
2320,THEFT FROM AUTO,2900 BLOCK REGENT ST,Berkeley,CA,37.857787, -122.257013
2321,THEFT FROM AUTO,2200 BLOCK GRANT ST,Berkeley,CA,37.868355, -122.274953
2322,THEFT MISD. (UNDER $950),2600 BLOCK GRANT ST,Berkeley,CA,37.861129, -122.273879
2323,THEFT FELONY (OVER $950),200 BLOCK UNIVERSITY AVE,Berkeley,CA,37.865511, -122.309967
2324,THEFT MISD. (UNDER $950),2300 SHATTUCK AVE,Berkeley,CA,37.867176, -122.267802
2325,THEFT FROM AUTO,1000 BLOCK GILMAN ST,Berkeley,CA,37.88014, -122.297498
2326,ROBBERY,2100 BLOCK SHATTUCK AVE,Berkeley,CA,37.871167, -122.268285
2327,THEFT FELONY (OVER $950),2400 BLOCK PIEDMONT AVE,Berkeley,CA,37.867513, -122.25195
2328,DISTURBANCE,2100 BLOCK 6TH ST,Berkeley,CA,37.866563, -122.297217
2329,ASSAULT/BATTERY MISD.,1600 BLOCK 62ND ST,Berkeley,CA,37.846404, -122.275263
2330,THEFT MISD. (UNDER $950),2000 BLOCK MILVIA ST,Berkeley,CA,37.871461, -122.270706
2331,BURGLARY AUTO,1400 BLOCK HOPKINS ST,Berkeley,CA,37.879888, -122.285306
2332,THEFT FELONY (OVER $950),700 BLOCK HILLDALE AVE,Berkeley,CA,37.898747, -122.266109
2333,VANDALISM,2300 BLOCK FULTON ST,Berkeley,CA,37.867822, -122.266003
2334,THEFT MISD. (UNDER $950),2300 BLOCK TELEGRAPH AVE,Berkeley,CA,37.868714, -122.259189
2335,THEFT FROM AUTO,900 BLOCK MENDOCINO AVE,Berkeley,CA,37.891827, -122.275094
2336,BURGLARY AUTO,2100 BLOCK UNIVERSITY AVE,Berkeley,CA,37.872175, -122.267835
2337,VEHICLE STOLEN,2800 BLOCK SHATTUCK AVE,Berkeley,CA,37.858525, -122.266906
2338,THEFT MISD. (UNDER $950),1000 BLOCK GILMAN ST,Berkeley,CA,37.88014, -122.297498
2339,VEHICLE STOLEN,200 BLOCK MARINA BLVD,Berkeley,CA,37.868667, -122.313656
2340,BURGLARY COMMERCIAL,2560 9TH ST,Berkeley,CA,37.859367, -122.291421
2341,BURGLARY RESIDENTIAL,,Berkeley,CA,37.869058, -122.270455
2342,DISTURBANCE,2075 SACRAMENTO ST,Berkeley,CA,37.869744, -122.28181
2343,ROBBERY,2900 BLOCK SAN PABLO AVE,Berkeley,CA,37.853576, -122.287202
2344,ROBBERY,2100 BLOCK SHATTUCK AVE,Berkeley,CA,37.871167, -122.268285
2345,ASSAULT/BATTERY MISD.,2000 BLOCK MARTIN LUTHER KING JR WAY,Berkeley,CA,37.87199, -122.273062
2346,THEFT FELONY (OVER $950),2300 BLOCK GRANT ST,Berkeley,CA,37.866513, -122.27474
2347,THEFT FELONY (OVER $950),2700 BLOCK SHATTUCK AVE,Berkeley,CA,37.859802, -122.267177
2348,THEFT FELONY (OVER $950),2200 BLOCK DERBY ST,Berkeley,CA,37.860687, -122.26454
2349,THEFT MISD. (UNDER $950),1000 BLOCK GILMAN ST,Berkeley,CA,37.88014, -122.297498
2350,THEFT FELONY (OVER $950),1300 BLOCK FRANCISCO ST,Berkeley,CA,37.873393, -122.286956
2351,THEFT MISD. (UNDER $950),2600 BLOCK TELEGRAPH AVE,Berkeley,CA,37.862927, -122.258784
2352,THEFT MISD. (UNDER $950),1500 BLOCK WOOLSEY ST,Berkeley,CA,37.85062, -122.278313
2353,THEFT MISD. (UNDER $950),1200 BLOCK SAN PABLO AVE,Berkeley,CA,37.882033, -122.296381
2354,THEFT MISD. (UNDER $950),2800 BLOCK ADELINE ST,Berkeley,CA,37.858116, -122.268002
2355,ASSAULT/BATTERY MISD.,2500 BLOCK TELEGRAPH AVE,Berkeley,CA,37.864827, -122.258577
2356,THEFT MISD. (UNDER $950),1700 BLOCK ROSE ST,Berkeley,CA,37.880027, -122.279976
2357,THEFT FELONY (OVER $950),3100 BLOCK MARTIN LUTHER KING JR WAY,Berkeley,CA,37.852435, -122.270917
2358,BURGLARY RESIDENTIAL,2000 BLOCK ALLSTON WAY,Berkeley,CA,37.869105, -122.270064
2359,VANDALISM,1300 BLOCK ASHBY AVE,Berkeley,CA,37.85274, -122.283711
2360,THEFT FROM AUTO,1500 BLOCK JULIA ST,Berkeley,CA,37.854186, -122.279157
2361,THEFT MISD. (UNDER $950),1000 BLOCK GILMAN ST,Berkeley,CA,37.88014, -122.297498
2362,THEFT MISD. (UNDER $950),1600 BLOCK PRINCE ST,Berkeley,CA,37.85177, -122.276489
2363,VEHICLE STOLEN,1300 BLOCK ADDISON ST,Berkeley,CA,37.868913, -122.28608
2364,VANDALISM,700 BLOCK ADDISON ST,Berkeley,CA,37.866145, -122.300016
2365,THEFT MISD. (UNDER $950),2000 BLOCK SAN PABLO AVE,Berkeley,CA,37.868815, -122.292131
2366,NARCOTICS,1300 BLOCK 4TH ST,Berkeley,CA,37.878644, -122.303432
2367,NARCOTICS,2100 BLOCK MARTIN LUTHER KING JR WAY,Berkeley,CA,37.869688, -122.272805
2368,THEFT MISD. (UNDER $950),2300 BLOCK WOOLSEY ST,Berkeley,CA,37.852764, -122.26165
2369,THEFT FELONY (OVER $950),1100 BLOCK PARKER ST,Berkeley,CA,37.859364, -122.288914
2370,THEFT MISD. (UNDER $950),2300 BLOCK WARRING ST,Berkeley,CA,37.869113, -122.250903
2371,THEFT FELONY (OVER $950),3100 BLOCK MABEL ST,Berkeley,CA,37.851107, -122.28324
2372,THEFT FROM AUTO,1400 BLOCK HENRY ST,Berkeley,CA,37.881788, -122.270678
2373,BURGLARY RESIDENTIAL,2400 BLOCK WARRING ST,Berkeley,CA,37.867708, -122.250801
2374,THEFT FROM AUTO,1700 BLOCK FAIRVIEW ST,Berkeley,CA,37.850285, -122.273794
2375,DISTURBANCE,1200 BLOCK GILMAN ST,Berkeley,CA,37.881003, -122.293212
2376,THEFT FELONY (OVER $950),1100 BLOCK WALNUT ST,Berkeley,CA,37.887961, -122.269822
2377,BURGLARY AUTO,900 BLOCK PAGE ST,Berkeley,CA,37.876644, -122.299354
2378,VEHICLE STOLEN,2800 BLOCK MABEL ST,Berkeley,CA,37.855042, -122.284746
2379,VEHICLE STOLEN,2700 BLOCK MARTIN LUTHER KING JR WAY,Berkeley,CA,37.859665, -122.27169
2380,THEFT MISD. (UNDER $950),2600 BLOCK ELLSWORTH ST,Berkeley,CA,37.862562, -122.262598
2381,THEFT MISD. (UNDER $950),2500 BLOCK HILLEGASS AVE,Berkeley,CA,37.865149, -122.256487
2382,BURGLARY AUTO,1100 BLOCK UNIVERSITY AVE,Berkeley,CA,37.869067, -122.292043
2383,DISTURBANCE,3100 BLOCK ADELINE ST,Berkeley,CA,37.852304, -122.270045
2384,BURGLARY AUTO,100 BLOCK SPINNAKER WAY,Berkeley,CA,37.870287, -122.316238
2385,THEFT MISD. (UNDER $950),2300 SHATTUCK AVE,Berkeley,CA,37.867176, -122.267802
2386,BURGLARY AUTO,1600 BLOCK JULIA ST,Berkeley,CA,37.854442, -122.277107
2387,DISTURBANCE,1900 BLOCK SHATTUCK AVE,Berkeley,CA,37.873687, -122.268616
2388,BURGLARY RESIDENTIAL,2423 BLAKE ST,Berkeley,CA,37.864108, -122.259461
2389,ROBBERY,2100 BLOCK SHATTUCK AVE,Berkeley,CA,37.871167, -122.268285
2390,VEHICLE STOLEN,2500 BLOCK HILGARD AVE,Berkeley,CA,37.878629, -122.260883
2391,THEFT FROM PERSON,1500 BLOCK UNIVERSITY AVE,Berkeley,CA,37.870396, -122.281585
2392,VEHICLE STOLEN,1700 BLOCK DERBY ST,Berkeley,CA,37.859259, -122.275787
2393,BRANDISHING,2421 SAN PABLO AVE,Berkeley,CA,37.862092, -122.289804
2394,THEFT MISD. (UNDER $950),2300 BLOCK TELEGRAPH AVE,Berkeley,CA,37.868714, -122.259189
2395,THEFT MISD. (UNDER $950),2800 BLOCK ADELINE ST,Berkeley,CA,37.858116, -122.268002
2396,VEHICLE STOLEN,1900 BLOCK HARMON ST,Berkeley,CA,37.849786, -122.269782
2397,VEHICLE STOLEN,1500 BLOCK HENRY ST,Berkeley,CA,37.880075, -122.270476
2398,VEHICLE STOLEN,900 BLOCK HEINZ AVE,Berkeley,CA,37.853552, -122.291561
2399,VANDALISM,2800 BLOCK TELEGRAPH AVE,Berkeley,CA,37.859309, -122.259291
2400,ASSAULT/BATTERY FEL.,2100 BLOCK HASTE ST,Berkeley,CA,37.864908, -122.267289
2401,THEFT MISD. (UNDER $950),100 BLOCK HILL RD,Berkeley,CA,37.888199, -122.250826
2402,THEFT FROM PERSON,2300 BLOCK SHATTUCK AVE,Berkeley,CA,37.867176, -122.267802
2403,THEFT MISD. (UNDER $950),1500 BLOCK WOOLSEY ST,Berkeley,CA,37.85062, -122.278313
2404,BURGLARY AUTO,1400 BLOCK HENRY ST,Berkeley,CA,37.881788, -122.270678
2405,ASSAULT/BATTERY MISD.,1200 BLOCK SAN PABLO AVE,Berkeley,CA,37.882033, -122.296381
2406,ROBBERY,2800 BLOCK ADELINE ST,Berkeley,CA,37.858116, -122.268002
2407,THEFT MISD. (UNDER $950),2100 BLOCK SHATTUCK AVE,Berkeley,CA,37.871167, -122.268285
2408,THEFT MISD. (UNDER $950),1900 BLOCK 4TH ST,Berkeley,CA,37.86825, -122.300093
2409,DISTURBANCE,1700 BLOCK ARCH ST,Berkeley,CA,37.877636, -122.264323
2410,THEFT MISD. (UNDER $950),2600 BLOCK HILLEGASS AVE,Berkeley,CA,37.863292, -122.256293
2411,DISTURBANCE,1800 BLOCK ALLSTON WAY,Berkeley,CA,37.868532, -122.274764
2412,ASSAULT/BATTERY FEL.,2300 BLOCK 4TH ST,Berkeley,CA,37.862817, -122.298359
2413,THEFT FELONY (OVER $950),1100 BLOCK HIGH CT,Berkeley,CA,37.888702, -122.26371
2414,ASSAULT/BATTERY FEL.,2100 BLOCK MARTIN LUTHER KING JR WAY,Berkeley,CA,37.869688, -122.272805
2415,BURGLARY AUTO,200 BLOCK MARINA BLVD,Berkeley,CA,37.868667, -122.313656
2416,VANDALISM,1900 BLOCK SAN PABLO AVE,Berkeley,CA,37.870205, -122.292581
2417,THEFT FELONY (OVER $950),2500 BLOCK REGENT ST,Berkeley,CA,37.865202, -122.257795
2418,IDENTITY THEFT,3000 BLOCK SACRAMENTO ST,Berkeley,CA,37.853275, -122.279078
2419,VEHICLE STOLEN,1800 BLOCK SAN PABLO AVE,Berkeley,CA,37.871369, -122.292954
2420,BURGLARY RESIDENTIAL,1700 BLOCK SHATTUCK AVE,Berkeley,CA,37.876307, -122.268923
2421,BURGLARY RESIDENTIAL,1100 BLOCK HOPKINS ST,Berkeley,CA,37.875281, -122.293681
2422,DISTURBANCE,2700 BLOCK HILLEGASS AVE,Berkeley,CA,37.860766, -122.255895
2423,BURGLARY RESIDENTIAL,2900 BLOCK FULTON ST,Berkeley,CA,37.857099, -122.263785
2424,THEFT FELONY (OVER $950),200 BLOCK UNIVERSITY AVE,Berkeley,CA,37.865511, -122.309967
2425,DISTURBANCE,2100 BLOCK ALLSTON WAY,Berkeley,CA,37.86939, -122.267883
2426,DISTURBANCE,2100 BLOCK ALLSTON WAY,Berkeley,CA,37.86939, -122.267883
2427,BURGLARY RESIDENTIAL,1800 BLOCK SONOMA AVE,Berkeley,CA,37.885744, -122.278017
2428,VEHICLE STOLEN,1100 BLOCK FRESNO AVE,Berkeley,CA,37.887344, -122.277321
2429,BURGLARY COMMERCIAL,1900 BLOCK 4TH ST,Berkeley,CA,37.86825, -122.300093
2430,VEHICLE STOLEN,1000 BLOCK HEARST AVE,Berkeley,CA,37.869993, -122.294774
2431,THEFT MISD. (UNDER $950),2996 TELEGRAPH AVE,Berkeley,CA,37.856326, -122.259709
2432,ASSAULT/BATTERY FEL.,1311 8TH ST,Berkeley,CA,37.879713, -122.299159
2433,BURGLARY AUTO,800 BLOCK POTTER ST,Berkeley,CA,37.850798, -122.294689
2434,DOMESTIC VIOLENCE,1100 BLOCK FRANCISCO ST,Berkeley,CA,37.872656, -122.292748
2435,DISTURBANCE,1700 BLOCK SHATTUCK AVE,Berkeley,CA,37.876307, -122.268923
2436,THEFT FROM AUTO,900 BLOCK PARKER ST,Berkeley,CA,37.858455, -122.293374
2437,THEFT MISD. (UNDER $950),2300 SHATTUCK AVE,Berkeley,CA,37.867176, -122.267802
2438,THEFT MISD. (UNDER $950),1400 BLOCK UNIVERSITY AVE,Berkeley,CA,37.870054, -122.284263
2439,GUN/WEAPON,400 GILMAN ST,Berkeley,CA,37.877863, -122.308855
2440,BURGLARY COMMERCIAL,2700 BLOCK 7TH ST,Berkeley,CA,37.856088, -122.29274
2441,THEFT MISD. (UNDER $950),2100 BLOCK SHATTUCK AVE,Berkeley,CA,37.871167, -122.268285
2442,THEFT FELONY (OVER $950),2200 BLOCK ACTON ST,Berkeley,CA,37.866924, -122.283899
2443,VEHICLE STOLEN,2000 BLOCK DURANT AVE,Berkeley,CA,37.866426, -122.269762
2444,BURGLARY RESIDENTIAL,1200 BLOCK HEARST AVE,Berkeley,CA,37.870911, -122.289684
2445,VANDALISM,2100 BLOCK SHATTUCK AVE,Berkeley,CA,37.871167, -122.268285
2446,THEFT MISD. (UNDER $950),2500 BLOCK TELEGRAPH AVE,Berkeley,CA,37.864827, -122.258577
2447,THEFT FROM AUTO,1400 BLOCK SAN PABLO AVE,Berkeley,CA,37.878722, -122.295312
2448,ROBBERY,800 BLOCK UNIVERSITY AVE,Berkeley,CA,37.86771, -122.298466
2449,THEFT FROM AUTO,1300 BLOCK 10TH ST,Berkeley,CA,37.879968, -122.296885
2450,BURGLARY AUTO,200 BLOCK UNIVERSITY AVE,Berkeley,CA,37.865511, -122.309967
2451,BURGLARY AUTO,2700 BLOCK SAN PABLO AVE,Berkeley,CA,37.857714, -122.288536
2452,VEHICLE STOLEN,1800 BLOCK SAN LORENZO AVE,Berkeley,CA,37.894256, -122.281603
2453,THEFT MISD. (UNDER $950),2800 BLOCK ADELINE ST,Berkeley,CA,37.858116, -122.268002
2454,THEFT MISD. (UNDER $950),2300 SHATTUCK AVE,Berkeley,CA,37.867176, -122.267802
2455,VANDALISM,2100 BLOCK PARKER ST,Berkeley,CA,37.862169, -122.267084
2456,THEFT FROM AUTO,2900 BLOCK DEAKIN ST,Berkeley,CA,37.857254, -122.262649
2457,VEHICLE STOLEN,2060 MCGEE AVE,Berkeley,CA,37.870226, -122.277441
2458,BURGLARY COMMERCIAL,2700 BLOCK 7TH ST,Berkeley,CA,37.856088, -122.29274
2459,BURGLARY RESIDENTIAL,1600 BLOCK HOPKINS ST,Berkeley,CA,37.882016, -122.281271
2460,THEFT FROM AUTO,950 HEARST AVE,Berkeley,CA,37.869937, -122.295043
2461,THEFT MISD. (UNDER $950),3000 BLOCK WHEELER ST,Berkeley,CA,37.855389, -122.264552
2462,VEHICLE STOLEN,1900 BLOCK WOOLSEY ST,Berkeley,CA,37.851921, -122.269813
2463,ROBBERY,1400 BLOCK SHATTUCK AVE,Berkeley,CA,37.881957, -122.269551
2464,BURGLARY COMMERCIAL,1600 BLOCK SOLANO AVE,Berkeley,CA,37.891095, -122.284247
2465,ALCOHOL OFFENSE,2500 BLOCK SHATTUCK AVE,Berkeley,CA,37.863811, -122.267412
2466,DISTURBANCE,1800 BLOCK UNIVERSITY AVE,Berkeley,CA,37.871246, -122.274991
2467,BURGLARY RESIDENTIAL,1600 BLOCK WALNUT ST,Berkeley,CA,37.878407, -122.267962
2468,ARSON,1800 BLOCK EUCLID AVE,Berkeley,CA,37.876045, -122.260336
2469,THEFT FELONY (OVER $950),1500 BLOCK ALLSTON WAY,Berkeley,CA,37.867513, -122.281165
2470,DOMESTIC VIOLENCE,2500 BLOCK DURANT AVE,Berkeley,CA,37.867852, -122.258699
2471,DISTURBANCE,2500 BLOCK TELEGRAPH AVE,Berkeley,CA,37.864827, -122.258577
2472,BRANDISHING,2450 ASHBY AVE,Berkeley,CA,37.856488, -122.257329
2473,THEFT MISD. (UNDER $950),2700 BLOCK HASTE ST,Berkeley,CA,37.866568, -122.254084
2474,ROBBERY,2200 BLOCK SHATTUCK AVE,Berkeley,CA,37.869363, -122.268028
2475,BURGLARY COMMERCIAL,2500 BLOCK SHATTUCK AVE,Berkeley,CA,37.863811, -122.267412
2476,ARSON,2800 BLOCK ADELINE ST,Berkeley,CA,37.858116, -122.268002
2477,THEFT FROM AUTO,900 BLOCK FRESNO AVE,Berkeley,CA,37.891408, -122.278186
2478,BURGLARY RESIDENTIAL,1700 BLOCK SHATTUCK AVE,Berkeley,CA,37.876307, -122.268923
2479,FRAUD/FORGERY,1900 BLOCK FAIRVIEW ST,Berkeley,CA,37.850681, -122.270619
2480,THEFT MISD. (UNDER $950),1200 BLOCK UNIVERSITY AVE,Berkeley,CA,37.869385, -122.28953
2481,VEHICLE STOLEN,2400 BLOCK SHATTUCK AVE,Berkeley,CA,37.865772, -122.267643
2482,VEHICLE STOLEN,2100 BLOCK DWIGHT WAY,Berkeley,CA,37.863977, -122.267307
2483,BURGLARY COMMERCIAL,2300 BLOCK SHATTUCK AVE,Berkeley,CA,37.867176, -122.267802
2484,THEFT FELONY (OVER $950),1900 BLOCK HASTE ST,Berkeley,CA,37.864258, -122.272202
2485,BURGLARY AUTO,900 BLOCK HEINZ AVE,Berkeley,CA,37.853552, -122.291561
2486,THEFT FELONY (OVER $950),1400 BLOCK ADDISON ST,Berkeley,CA,37.869186, -122.283943
2487,THEFT FELONY (OVER $950),2600 BLOCK MILVIA ST,Berkeley,CA,37.861843, -122.269644
2488,BURGLARY RESIDENTIAL,2600 BLOCK WARRING ST,Berkeley,CA,37.863934, -122.250262
2489,VEHICLE STOLEN,2100 BLOCK MCGEE AVE,Berkeley,CA,37.869962, -122.277411
2490,BURGLARY COMMERCIAL,2900 BLOCK SHATTUCK AVE,Berkeley,CA,37.855523, -122.266529
2491,VEHICLE STOLEN,1811 OREGON ST,Berkeley,CA,37.856939, -122.272438
2492,DOMESTIC VIOLENCE,1400 BLOCK SHATTUCK AVE,Berkeley,CA,37.881957, -122.269551
2493,THEFT MISD. (UNDER $950),2800 BLOCK ADELINE ST,Berkeley,CA,37.858116, -122.268002
2494,THEFT MISD. (UNDER $950),2600 BLOCK TELEGRAPH AVE,Berkeley,CA,37.862927, -122.258784
2495,BURGLARY RESIDENTIAL,1900 BLOCK HASTE ST,Berkeley,CA,37.864258, -122.272202
2496,BURGLARY AUTO,1100 BLOCK GLEN AVE,Berkeley,CA,37.887747, -122.264514
2497,THEFT MISD. (UNDER $950),2800 BLOCK ADELINE ST,Berkeley,CA,37.858116, -122.268002
2498,VEHICLE STOLEN,1900 BLOCK VINE ST,Berkeley,CA,37.879679, -122.273638
2499,DOMESTIC VIOLENCE,2834 SACRAMENTO ST,Berkeley,CA,37.856198, -122.27972
